code;parent;brand;categories;collection;description-de_DE-ecommerce;description-de_DE-mobile;description-de_DE-print;description-en_US-ecommerce;description-en_US-mobile;description-en_US-print;description-fr_FR-ecommerce;description-fr_FR-mobile;description-fr_FR-print;erp_name-de_DE;erp_name-en_US;erp_name-fr_FR;eu_shoes_size;family_variant;keywords-de_DE;keywords-en_US;keywords-fr_FR;material;meta_description-de_DE;meta_description-en_US;meta_description-fr_FR;meta_title-de_DE;meta_title-en_US;meta_title-fr_FR;name;notice;price-EUR;price-USD;size;sole_composition;supplier;top_composition;variation_name-de_DE;variation_name-en_US;variation_name-fr_FR;weight;weight-unit
Model-running-shoes-l141;Model-running-shoes141;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l142;Model-running-shoes142;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l143;Model-running-shoes143;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l144;Model-running-shoes144;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l145;Model-running-shoes145;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l146;Model-running-shoes146;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l147;Model-running-shoes147;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l148;Model-running-shoes148;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l149;Model-running-shoes149;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l150;Model-running-shoes150;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l151;Model-running-shoes151;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l152;Model-running-shoes152;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l153;Model-running-shoes153;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l154;Model-running-shoes154;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l155;Model-running-shoes155;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l156;Model-running-shoes156;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l157;Model-running-shoes157;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l158;Model-running-shoes158;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l159;Model-running-shoes159;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l160;Model-running-shoes160;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l161;Model-running-shoes161;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l162;Model-running-shoes162;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l163;Model-running-shoes163;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l164;Model-running-shoes164;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l165;Model-running-shoes165;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l166;Model-running-shoes166;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l167;Model-running-shoes167;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l168;Model-running-shoes168;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l169;Model-running-shoes169;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l170;Model-running-shoes170;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l171;Model-running-shoes171;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l172;Model-running-shoes172;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l173;Model-running-shoes173;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l174;Model-running-shoes174;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l175;Model-running-shoes175;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l176;Model-running-shoes176;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l177;Model-running-shoes177;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l178;Model-running-shoes178;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l179;Model-running-shoes179;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l180;Model-running-shoes180;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l181;Model-running-shoes181;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l182;Model-running-shoes182;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l183;Model-running-shoes183;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l184;Model-running-shoes184;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l185;Model-running-shoes185;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l186;Model-running-shoes186;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l187;Model-running-shoes187;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l188;Model-running-shoes188;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l189;Model-running-shoes189;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l190;Model-running-shoes190;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l191;Model-running-shoes191;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l192;Model-running-shoes192;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l193;Model-running-shoes193;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l194;Model-running-shoes194;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l195;Model-running-shoes195;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l196;Model-running-shoes196;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l197;Model-running-shoes197;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l198;Model-running-shoes198;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l199;Model-running-shoes199;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l200;Model-running-shoes200;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l201;Model-running-shoes201;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l202;Model-running-shoes202;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l203;Model-running-shoes203;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l204;Model-running-shoes204;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l205;Model-running-shoes205;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l206;Model-running-shoes206;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l207;Model-running-shoes207;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l208;Model-running-shoes208;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l209;Model-running-shoes209;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l210;Model-running-shoes210;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l211;Model-running-shoes211;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l212;Model-running-shoes212;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l213;Model-running-shoes213;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l214;Model-running-shoes214;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l215;Model-running-shoes215;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l216;Model-running-shoes216;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l217;Model-running-shoes217;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l218;Model-running-shoes218;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l219;Model-running-shoes219;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l220;Model-running-shoes220;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l221;Model-running-shoes221;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l222;Model-running-shoes222;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l223;Model-running-shoes223;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l224;Model-running-shoes224;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l225;Model-running-shoes225;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l226;Model-running-shoes226;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l227;Model-running-shoes227;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l228;Model-running-shoes228;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l229;Model-running-shoes229;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l230;Model-running-shoes230;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l231;Model-running-shoes231;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l232;Model-running-shoes232;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l233;Model-running-shoes233;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l234;Model-running-shoes234;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l235;Model-running-shoes235;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l236;Model-running-shoes236;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l237;Model-running-shoes237;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l238;Model-running-shoes238;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l239;Model-running-shoes239;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l240;Model-running-shoes240;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l241;Model-running-shoes241;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l242;Model-running-shoes242;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l243;Model-running-shoes243;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l244;Model-running-shoes244;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l245;Model-running-shoes245;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l246;Model-running-shoes246;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l247;Model-running-shoes247;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l248;Model-running-shoes248;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l249;Model-running-shoes249;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l250;Model-running-shoes250;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l251;Model-running-shoes251;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l252;Model-running-shoes252;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l253;Model-running-shoes253;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l254;Model-running-shoes254;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l255;Model-running-shoes255;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
Model-running-shoes-l256;Model-running-shoes256;;master_men_shoes;summer_2017;;;;Running shoes;;;;;;;;;;shoes_size_color;;;;leather;;;;;;;Running shoes;;;;l;;;;;Running shoes L;;;
