sku;parent;brand;categories;collection;color;composition;description-de_DE-ecommerce;description-en_US-ecommerce;description-fr_FR-ecommerce;ean;enabled;erp_name-de_DE;erp_name-en_US;erp_name-fr_FR;eu_shoes_size;family;groups;image;keywords-de_DE;keywords-en_US;keywords-fr_FR;material;meta_description-de_DE;meta_description-en_US;meta_description-fr_FR;meta_title-de_DE;meta_title-en_US;meta_title-fr_FR;name;notice;price-EUR;price-USD;size;sole_composition;supplier;top_composition;variation_image;variation_name-de_DE;variation_name-en_US;variation_name-fr_FR;weight;weight-unit
Running-shoes-s-red374;Model-running-shoes-s374;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890728;374;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red375;Model-running-shoes-s375;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890729;375;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red376;Model-running-shoes-s376;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890730;376;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red377;Model-running-shoes-s377;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890731;377;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red378;Model-running-shoes-s378;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890732;378;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red379;Model-running-shoes-s379;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890733;379;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red380;Model-running-shoes-s380;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890734;380;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red381;Model-running-shoes-s381;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890735;381;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red382;Model-running-shoes-s382;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890736;382;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red383;Model-running-shoes-s383;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890737;383;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red384;Model-running-shoes-s384;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890738;384;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red385;Model-running-shoes-s385;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890739;385;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red386;Model-running-shoes-s386;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890740;386;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red387;Model-running-shoes-s387;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890741;387;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red388;Model-running-shoes-s388;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890742;388;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red389;Model-running-shoes-s389;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890743;389;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red390;Model-running-shoes-s390;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890744;390;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red391;Model-running-shoes-s391;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890745;391;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red392;Model-running-shoes-s392;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890746;392;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red393;Model-running-shoes-s393;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890747;393;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red394;Model-running-shoes-s394;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890748;394;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red395;Model-running-shoes-s395;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890749;395;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red396;Model-running-shoes-s396;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890750;396;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red397;Model-running-shoes-s397;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890751;397;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red398;Model-running-shoes-s398;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890752;398;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red399;Model-running-shoes-s399;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890753;399;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red400;Model-running-shoes-s400;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890754;400;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red401;Model-running-shoes-s401;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890755;401;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red402;Model-running-shoes-s402;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890756;402;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red403;Model-running-shoes-s403;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890757;403;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red404;Model-running-shoes-s404;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890758;404;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red405;Model-running-shoes-s405;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890759;405;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red406;Model-running-shoes-s406;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890760;406;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red407;Model-running-shoes-s407;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890761;407;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red408;Model-running-shoes-s408;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890762;408;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red409;Model-running-shoes-s409;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890763;409;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red410;Model-running-shoes-s410;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890764;410;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red411;Model-running-shoes-s411;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890765;411;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red412;Model-running-shoes-s412;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890766;412;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red413;Model-running-shoes-s413;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890767;413;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red414;Model-running-shoes-s414;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890768;414;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red415;Model-running-shoes-s415;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890769;415;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red416;Model-running-shoes-s416;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890770;416;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red417;Model-running-shoes-s417;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890771;417;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red418;Model-running-shoes-s418;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890772;418;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red419;Model-running-shoes-s419;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890773;419;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red420;Model-running-shoes-s420;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890774;420;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red421;Model-running-shoes-s421;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890775;421;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red422;Model-running-shoes-s422;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890776;422;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red423;Model-running-shoes-s423;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890777;423;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red424;Model-running-shoes-s424;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890778;424;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red425;Model-running-shoes-s425;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890779;425;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red426;Model-running-shoes-s426;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890780;426;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red427;Model-running-shoes-s427;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890781;427;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red428;Model-running-shoes-s428;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890782;428;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red429;Model-running-shoes-s429;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890783;429;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red430;Model-running-shoes-s430;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890784;430;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red431;Model-running-shoes-s431;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890785;431;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red432;Model-running-shoes-s432;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890786;432;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red433;Model-running-shoes-s433;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890787;433;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red434;Model-running-shoes-s434;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890788;434;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red435;Model-running-shoes-s435;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890789;435;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red436;Model-running-shoes-s436;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890790;436;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red437;Model-running-shoes-s437;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890791;437;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red438;Model-running-shoes-s438;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890792;438;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red439;Model-running-shoes-s439;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890793;439;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red440;Model-running-shoes-s440;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890794;440;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red441;Model-running-shoes-s441;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890795;441;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red442;Model-running-shoes-s442;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890796;442;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red443;Model-running-shoes-s443;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890797;443;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red444;Model-running-shoes-s444;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890798;444;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red445;Model-running-shoes-s445;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890799;445;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red446;Model-running-shoes-s446;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890800;446;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red447;Model-running-shoes-s447;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890801;447;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red448;Model-running-shoes-s448;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890802;448;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red449;Model-running-shoes-s449;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890803;449;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red450;Model-running-shoes-s450;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890804;450;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red451;Model-running-shoes-s451;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890805;451;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red452;Model-running-shoes-s452;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890806;452;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red453;Model-running-shoes-s453;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890807;453;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red454;Model-running-shoes-s454;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890808;454;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red455;Model-running-shoes-s455;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890809;455;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red456;Model-running-shoes-s456;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890810;456;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red457;Model-running-shoes-s457;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890811;457;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red458;Model-running-shoes-s458;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890812;458;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red459;Model-running-shoes-s459;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890813;459;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red460;Model-running-shoes-s460;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890814;460;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red461;Model-running-shoes-s461;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890815;461;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red462;Model-running-shoes-s462;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890816;462;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red463;Model-running-shoes-s463;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890817;463;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red464;Model-running-shoes-s464;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890818;464;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red465;Model-running-shoes-s465;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890819;465;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red466;Model-running-shoes-s466;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890820;466;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red467;Model-running-shoes-s467;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890821;467;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red468;Model-running-shoes-s468;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890822;468;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red469;Model-running-shoes-s469;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890823;469;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red470;Model-running-shoes-s470;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890824;470;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red471;Model-running-shoes-s471;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890825;471;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red472;Model-running-shoes-s472;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890826;472;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red473;Model-running-shoes-s473;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890827;473;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red474;Model-running-shoes-s474;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890828;474;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red475;Model-running-shoes-s475;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890829;475;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red476;Model-running-shoes-s476;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890830;476;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red477;Model-running-shoes-s477;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890831;477;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red478;Model-running-shoes-s478;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890832;478;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red479;Model-running-shoes-s479;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890833;479;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red480;Model-running-shoes-s480;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890834;480;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red481;Model-running-shoes-s481;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890835;481;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red482;Model-running-shoes-s482;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890836;482;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
Running-shoes-s-red483;Model-running-shoes-s483;;master_men_shoes;summer_2017;red;;;Running shoes;;1234567890837;483;;;;;shoes;;;;;;leather;;;;;;;Running shoes;;;;s;;;;;;Running shoes S;;;
